登録物件一覧
出力日時：,2026/03/04 22:52:36

掲載状況：,全て
在庫状況：,全て
メーカー：,指定なし
車種：,指定なし
価格見直し：,なし
お気に入り：,なし
車検切れ：,全て
総額：,全て
掲載解除：,全て
更新日（以降）：,
プラン：,全て
本体価格下限：,下限なし
本体価格上限：,上限なし
年式下限：,下限なし
年式上限：,上限なし
入稿状況：,
複数画像：,全て
キャプション：,全て
見積書：,全て
貴社管理番号：
車台番号：
物件コード：
通常ローン：,全て
残価据置ローン：,全て
自動車税：,全て
シート種別：,全て
保証期限：,全て
CS保証見直し：,全て
CS保証入力：,全て
CS認定：,全て
新規検査依頼：,全て
認定ステータス：,全て
評価書流用：,全て
評価書期限：,全て
ソート順変更(優先順位１)：,指定なし
ソート順変更(優先順位２)：,指定なし
ソート順変更(優先順位３)：,指定なし

メーカー,車種,グレード,グレード補記,年式表示用,年式検索用（年）,年式検索用（月）,走行距離表示用,走行距離検索用,色,車検,本体価格表示用,本体価格検索用,支払総額表示用,支払総額検索用,車台番号,貴社管理番号,物件コード,コメント1,コメント2,掲載状況,非掲載理由,在庫状況,拡大コマ,総掲載日数,他掲載指示状況(発売日・商品名),プラン掲出数,Aプラン,Bプラン,複画数,キャプション数,詳細閲覧数,メール問合せ数（全て）,電話問合せ数,MAP閲覧数,お気に入り,価格見直し登録,検査依頼,流用物件（有/無）,流用物件（残日数）,認定ステータス,評価情報（総合）,評価情報（内装）,評価情報（外装）,評価書有効期限,評価書掲出,登録日,更新日
マツダ,CX-5,2.2ディーゼルターボXD,スマートキー　プッシュスタート,H24,2012,06,6.7万km,67000,黒Ｍ,車検整備付,57.0万円,570000,67.0万円,670000,KE2FW-105272,21031698,UZ0051088948,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,18,,2,掲出:72.9万円,掲出:73.0万円,79,79,162,1,0,1,1,0,認定対象外,無,,,,,,,非掲出,2025/12/09 18:33,2026/01/09 13:45
ダイハツ,アトレー,ワゴン660カスタムターボRSリミテッド,リモコンキ 左Pスラ メモリーナビ ワンセグ,H23,2011,10,7.9万km,79000,黒Ｍ,車検整備付,40.5万円,405000,50.5万円,505000,S321G-0041998,18269174,UZ0049289916,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,196,,2,掲出:55.4万円,掲出:56.5万円,79,79,821,7,0,3,14,0,認定対象外,無,,,,,,,非掲出,2025/06/18 09:34,2026/01/07 16:43
スズキ,ワゴンR,660ハイブリッドFX セーフティサポート,スマキー SDナビ フルセグ オートライト,R02,2020,03,7.7万km,77000,青Ｍ,車検整備付,45.0万円,450000,55.0万円,550000,MH95S-111623,17237985,UZ0048573727,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,273,,2,掲出:63.9万円,掲出:65.0万円,79,79,1219,1,0,7,6,0,認定対象外,無,,,,,,,非掲出,2025/04/07 09:34,2026/01/06 15:50
ダイハツ,タント,660X SA スマキー Pスタ,左Pスラ 純正CDオーディオ ETC 社外AW,H25,2013,11,8.1万km,81000,黒,車検整備付,27.5万円,275000,32.5万円,325000,LA600S-0013847,13676742,UZ0046526369,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,474,,2,掲出:37.4万円,掲出:38.5万円,79,79,1619,1,0,5,15,0,認定対象外,無,,,,,,,非掲出,2024/09/18 15:36,2026/01/06 14:06
ダイハツ,ウェイク,660D SAⅢ リモコンキー SDナビ,ワンセグ ETC Bカメ アイドリングストップ,H30,2018,04,11.3万km,113000,青Ｍ,車検整備付,44.5万円,445000,54.5万円,545000,LA700S-0117084,16885425,UZ0048291869,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,282,,2,掲出:59.4万円,掲出:60.5万円,79,79,1113,2,0,4,4,0,認定対象外,無,,,,,,,非掲出,2025/03/13 18:44,2025/12/27 13:41
ホンダ,フリード,1.5GエアロLパッケージ,リモコンキー　左側パワースライドドア,H20,2008,11,14.8万km,148000,灰,車検整備付,13.0万円,130000,23.0万円,230000,GB3-1041112,20644141,UZ0050851724,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,29,,2,掲出:28.9万円,掲出:29.0万円,79,79,300,1,0,1,0,0,認定対象外,無,,,,,,,非掲出,2025/11/17 15:34,2025/12/27 11:54
ホンダ,ステップワゴン,2.0スパーダS リモコンキー HDDナビ,ワンセグ Bカメ リアモニ ドラレコ 純正AW,H22,2010,99,7.7万km,77000,黒真珠,車検整備付,69.5万円,695000,79.5万円,795000,RK5-1025028,16672109,UZ0048123568,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,287,,2,掲出:85.4万円,掲出:85.5万円,79,79,792,1,0,2,1,0,認定対象外,無,,,,,,,非掲出,2025/02/26 21:38,2025/12/23 09:36
日産,NV350キャラバン,5ドアバン2.5DX Sロング ハイR 平床,リモコンキー　パワーステアリング,H26,2014,08,7.5万km,75000,白,車検整備付,98.0万円,980000,108.0万円,1080000,CS4E26-002671,21031709,UZ0051088970,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,9,,2,掲出:113.9万円,掲出:114.0万円,79,79,148,1,0,0,0,0,認定対象外,無,,,,,,,非掲出,2025/12/09 18:33,2025/12/23 09:36
トヨタ,プリウス,1.8S LEDエディション　スマートキー,プッシュスタート　HDDナビ　ワンセグ　バ,H22,2010,11,8.2万km,82000,銀Ｍ,車検整備付,56.5万円,565000,66.5万円,665000,ZVW30-5238553,19310981,UZ0049970391,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,111,,2,掲出:72.4万円,掲出:72.5万円,79,79,335,0,0,1,2,0,認定対象外,無,,,,,,,非掲出,2025/08/27 18:35,2025/12/23 09:30
トヨタ,ヴェルファイア,2.4Z スマキー Pスタ 左Pスラ ETC,HDDナビ ワンセグ Bカメ HIDライト 純正AW,H21,2009,01,6.9万km,69000,灰,車検整備付,68.5万円,685000,78.5万円,785000,ANH20-8043999,15976294,UZ0047589005,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,340,,2,掲出:84.4万円,掲出:84.5万円,79,79,1520,0,0,4,3,0,認定対象外,無,,,,,,,非掲出,2025/01/05 15:35,2025/12/23 09:29
日産,NV100クリッパー,660DX 5AGS車　リモコンキー,パワーステアリング　ハロゲンヘッドライト,H27,2015,07,4.6万km,46000,銀Ｍ,車検整備付,59.0万円,590000,69.0万円,690000,DR17V-109342,20256524,UZ0050611487,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,36,,2,掲出:74.9万円,掲出:75.0万円,79,79,99,0,0,0,0,0,認定対象外,無,,,,,,,非掲出,2025/10/26 09:34,2025/12/20 08:59
日産,キャラバン,4ドアバン2.0DXロング LEV車,全塗装 ETC 純正ラジオオーディオ 車検整備,H15,2003,02,1.6万km,16000,黒,車検整備付,62.5万円,625000,72.5万円,725000,VPE25-009153,18026655,UZ0049120115,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,192,,2,掲出:78.4万円,掲出:78.5万円,79,79,4696,6,0,5,40,0,認定対象外,無,,,,,,,非掲出,2025/06/01 15:36,2025/12/19 17:28
スズキ,エブリイ,ワゴン660ジョイポップターボPZハイルーフ,パワーステアリング　パワーウインドウ　リ,H16,2004,08,7.5万km,75000,黒,車検整備付,32.0万円,320000,42.0万円,420000,DA62W-818722,19719688,UZ0050258350,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,82,,2,掲出:48.9万円,掲出:50.0万円,79,79,414,0,0,0,6,0,認定対象外,無,,,,,,,非掲出,2025/09/23 09:35,2025/12/17 17:31
ダイハツ,アトレー,ワゴン660カスタムターボRS 4WD,リモコンキー メモリーナビ ワンセグ バッ,H22,2010,03,8.2万km,82000,黒Ｍ,2027年3月,54.5万円,545000,64.5万円,645000,S331G-0012329,18857145,UZ0049707713,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,142,,2,掲出:69.4万円,掲出:70.5万円,79,79,686,1,0,3,9,0,認定対象外,無,,,,,,,非掲出,2025/07/28 09:37,2025/12/17 10:34
日産,セレナ,2.0HスターVセレ+Safety S-HYBRID A Safety,スマキー Pスタ 両Pスラ メモリナビ Bカメ,H27,2015,02,9.1万km,91000,白真珠,車検整備付,74.0万円,740000,84.0万円,840000,HFC26-264213,17674441,UZ0048863895,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,165,,2,掲出:89.9万円,掲出:90.0万円,79,79,571,2,0,3,3,0,認定対象外,無,,,,,,,非掲出,2025/05/08 09:35,2025/12/13 13:47
日産,セレナ,2.0HスターVセレクション+SafetyⅡS-HYBRID,スマキー 両Pスラ SDナビ フルセグ Bカメ,H27,2015,10,10.3万km,103000,白真珠,車検整備付,50.0万円,500000,60.0万円,600000,HFC26-290190,16330091,UZ0047863064,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,260,,2,掲出:65.9万円,掲出:66.0万円,79,79,1324,5,0,8,14,0,認定対象外,無,,,,,,,非掲出,2025/02/01 21:38,2025/12/13 13:46
三菱,デリカトラック,リアダブルタイヤ 8ナンバー抹消,ETC 純正ラジオオーディオ 社外荷台,H13,2001,10,8.2万km,82000,白,車検整備付,51.0万円,510000,61.0万円,610000,SK22TM-200480,16213458,UZ0047765707,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,292,,2,掲出:66.9万円,掲出:67.0万円,79,79,1624,5,0,7,5,0,認定対象外,無,,,,,,,非掲出,2025/01/24 09:44,2025/12/13 11:12
ダイハツ,ハイゼット,トラック660スタンダード 3方開 4WD,パワステ エアコン 純正ラジオオーディオ,H29,2017,04,7.3万km,73000,白,車検整備付,42.5万円,425000,52.5万円,525000,S510P-0150293,14443368,UZ0046885960,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,408,,2,掲出:57.4万円,掲出:58.5万円,76,76,1709,1,0,14,8,0,認定対象外,無,,,,,,,非掲出,2024/10/23 15:34,2025/12/11 15:04
ダイハツ,ムーヴキャンバス,660L リモコンキー 純正CDオーディオ,アイドリングストップ レベライザー 社外AW,H29,2017,06,5.2万km,52000,薄茶,車検整備付,68.0万円,680000,73.0万円,730000,LA800S-0057800,11558303,UZ0045565443,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,544,,2,掲出:77.9万円,掲出:79.0万円,78,78,2462,5,,14,28,0,認定対象外,無,,,,,,,非掲出,2024/06/08 18:49,2025/12/11 10:03
ダイハツ,アトレー,ワゴン660カスタムターボRSリミテッド,リモコンキー 左Pスラ メモリナビ ワンセグ,H24,2012,11,5.0万km,50000,黒Ｍ,車検整備付,60.5万円,605000,70.5万円,705000,S321G-0050491,18171617,UZ0049221332,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,179,,2,掲出:75.4万円,掲出:76.5万円,79,79,721,1,0,3,11,0,認定対象外,無,,,,,,,非掲出,2025/06/11 15:33,2025/12/10 14:06
日産,デイズ,660ライダー ハイウェイスターJベース,リモコンキー SDナビ フルセグ Bカメ 純AW,H26,2014,03,6.7万km,67000,真珠,車検整備付,35.5万円,355000,45.5万円,455000,B21W-0014857,16885645,UZ0048291860,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,262,,2,掲出:51.4万円,掲出:51.5万円,79,79,871,2,0,2,9,0,認定対象外,無,,,,,,,非掲出,2025/03/13 18:44,2025/12/07 17:44
日産,デイズルークス,660X スマキー Pスタ 左Pスラ,SDナビ フルセグ Bカメ ドラレコ ETC 外AW,H27,2015,09,8.4万km,84000,黒,車検整備付,34.5万円,345000,39.5万円,395000,B21A-0189302,13806437,UZ0046591741,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,427,,2,掲出:43.4万円,掲出:45.5万円,79,79,1532,1,0,15,22,0,認定対象外,無,,,,,,,非掲出,2024/09/24 18:44,2025/12/07 17:41
マツダ,CX-5,2.2ディーゼルターボXD 4WD,スマキー SDナビ ワンセグ Bカメ ETC 外AW,H26,2014,99,7.0万km,70000,青Ｍ,車検整備付,72.0万円,720000,82.0万円,820000,KE2AW-124012,17674361,UZ0048863891,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,210,,2,掲出:87.9万円,掲出:88.0万円,79,79,1102,4,0,6,13,0,認定対象外,無,,,,,,,非掲出,2025/05/08 09:35,2025/12/05 15:43
スズキ,エブリイ,660PA ハイルーフ パワステ,社外CDオーディオ レベライザー ETC LED,R01,2019,11,9.2万km,92000,白,車検整備付,38.5万円,385000,48.5万円,485000,DA17V-442993,18171630,UZ0049221327,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,174,,2,掲出:53.4万円,掲出:54.5万円,79,79,643,3,0,1,5,0,認定対象外,無,,,,,,,非掲出,2025/06/11 15:33,2025/12/05 13:39
日産,セレナ,2.0ハイウェイスターVセレクション,スマートキー　両側パワースライドドア,H21,2009,07,14.5万km,145000,紫,2026年7月,15.0万円,150000,19.0万円,190000,CC25-290686,20816484,UZ0050951894,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,4,,2,掲出:24.9万円,掲出:25.0万円,79,79,113,2,0,0,0,0,認定対象外,無,,,,,,,非掲出,2025/11/27 15:34,2025/12/05 12:12
スズキ,ソリオ,1.2G スマートキー Pスタ 左パワスラ,純正SDナビ フルセグ レベライザー,H28,2016,01,10.0万km,100000,銀Ｍ,車検整備付,39.0万円,390000,49.0万円,490000,MA26S-101799,17473177,UZ0048744972,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,223,,2,掲出:54.9万円,掲出:55.0万円,79,79,925,1,0,2,5,0,認定対象外,無,,,,,,,非掲出,2025/04/23 18:39,2025/12/04 17:50
トヨタ,ヴォクシー,2.0Z煌　リモコンキー,両側パワースライドドア　HDDナビ　バック,H18,2006,08,13.0万km,130000,黒,車検整備付,25.0万円,250000,35.0万円,350000,AZR60-3038695,19739784,UZ0050271706,■最大15万相当の豪華プロメンテパック49000円～(コーティング＋安心整備８点,来店不要契約OK＋リモート商談とカード決済可■ラインchoinuki■ｙｔｓ．ｋａｍｕｉ＠ｇｍａｉｌ．ｃｏｍ,非掲載,メディア成約（カーセンサー/EDGE）,なし,非掲載,56,,2,掲出:40.9万円,掲出:41.0万円,79,79,603,1,0,3,3,0,認定対象外,無,,,,,,,非掲出,2025/09/24 18:33,2025/12/04 15:34
